SYMBOL_CODE,SYMBOL_NAME,MARKET_TYPE,ASSETS_TYPE,PUBLIC_DATE,INDUSTRY
有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode
064130　致伸統一3A購01,TW23Z0641308,2023/10/30,上市,,RWSCCA
064131　立積統一3A購01,TW23Z0641316,2023/10/30,上市,,RWSCCA
064132　同欣電統一3A購02,TW23Z0641324,2023/10/30,上市,,RWSCCA
064133　元晶統一3A購01,TW23Z0641332,2023/10/30,上市,,RWSCCA
064134　穎崴統一3C購01,TW23Z0641340,2023/10/30,上市,,RWSCCA
064135　台積電兆豐38購03,TW23Z0641357,2023/10/30,上市,,RWSCCA
064136　華擎兆豐37購01,TW23Z0641365,2023/10/30,上市,,RWSCCA
064137　穎崴兆豐38購01,TW23Z0641373,2023/10/30,上市,,RWSCCA
064138　滬深2X凱基37購03,TW23Z0641381,2023/10/30,上市,,RWBCCA
06413T　穎崴群益3C售01,TW24Z06413T8,2024/02/19,上市,,RWSCPE
064140　中石化凱基37購01,TW23Z0641407,2023/10/30,上市,,RWSCCA
064144　川湖凱基3A購01,TW23Z0641449,2023/10/30,上市,,RWSCCA
064145　鴻海凱基39購04,TW23Z0641456,2023/10/30,上市,,RWSCCA
064147　台積電凱基37購05,TW23Z0641472,2023/10/30,上市,,RWSCCA
06414T　緯創富邦39售02,TW24Z06414T6,2024/02/19,上市,,RWSCPE
064159　奇鋐凱基38購04,TW23Z0641597,2023/10/30,上市,,RWSCCA
06415T　台灣50永豐38售03,TW24Z06415T3,2024/02/20,上市,,RWBCPE
064160　欣興凱基37購06,TW23Z0641605,2023/10/30,上市,,RWSCCA
064166　同欣電凱基37購01,TW23Z0641662,2023/10/30,上市,,RWSCCA
06416T　台灣50永豐38售04,TW24Z06416T1,2024/02/20,上市,,RWBCPE
064170　緯穎凱基38購05,TW23Z0641704,2023/10/30,上市,,RWSCCA
064171　龍德船凱基39購01,TW23Z0641712,2023/10/30,上市,,RWSCCA
064172　T50正2國票37購02,TW23Z0641720,2023/10/30,上市,,RWBCCA
064175　美時國票37購01,TW23Z0641753,2023/10/30,上市,,RWSCCA
064179　台積電國票37購01,TW23Z0641795,2023/10/30,上市,,RWSCCA
06417T　滬深2X永豐38售13,TW24Z06417T9,2024/02/20,上市,,RWBCPE
064180　台積電國票37購02,TW23Z0641803,2023/10/30,上市,,RWSCCA
064181　華碩國票37購01,TW23Z0641811,2023/10/30,上市,,RWSCCA
064187　亞翔國票37購01,TW23Z0641878,2023/10/30,上市,,RWSCCA
064188　臺股指國票37購01,TW23Z0641886,2023/10/30,上市,,RWICCE
064189　臺股指國票37購02,TW23Z0641894,2023/10/30,上市,,RWICCE
06418T　臺股指永豐38售04,TW24Z06418T7,2024/02/20,上市,,RWICPE
064190　臺股指國票37購03,TW23Z0641902,2023/10/30,上市,,RWICCE
064191　美時國泰37購01,TW23Z0641910,2023/10/30,上市,,RWSCCA
064192　鴻海國泰37購01,TW23Z0641928,2023/10/30,上市,,RWSCCA
064193　台積電國泰37購01,TW23Z0641936,2023/10/30,上市,,RWSCCA
064194　義隆國泰37購01,TW23Z0641944,2023/10/30,上市,,RWSCCA
064195　聯陽國泰37購01,TW23Z0641951,2023/10/30,上市,,RWSCCA
064196　虹堡國泰37購01,TW23Z0641969,2023/10/30,上市,,RWSCCA
064199　中工富邦37購01,TW23Z0641993,2023/10/30,上市,,RWSCCA
06419T　技嘉第一38售02,TW24Z06419T5,2024/02/20,上市,,RWSCPE
06420T　台積電凱基39售05,TW24Z06420T3,2024/02/20,上市,,RWSCPE
064210　聯電元大38購02,TW23Z0642108,2023/10/30,上市,,RWSCCA
06421T　創意凱基39售08,TW24Z06421T1,2024/02/20,上市,,RWSCPE
06422T　創意凱基3A售06,TW24Z06422T9,2024/02/20,上市,,RWSCPE
064235　中興電群益37購01,TW23Z0642355,2023/10/30,上市,,RWSCCA
064236　亞力群益37購01,TW23Z0642363,2023/10/30,上市,,RWSCCA
06423T　晶相光凱基38售03,TW24Z06423T7,2024/02/20,上市,,RWSCPE
064241　聯電群益37購01,TW23Z0642413,2023/10/30,上市,,RWSCCA
06424T　台積電統一3C售08,TW24Z06424T5,2024/02/20,上市,,RWSCPE
064250　義隆群益37購01,TW23Z0642504,2023/10/30,上市,,RWSCCA
064259　聯茂群益37購02,TW23Z0642595,2023/10/30,上市,,RWSCCA
06425T　金像電統一3A售01,TW24Z06425T2,2024/02/20,上市,,RWSCPE
064260　穎崴群益37購02,TW23Z0642603,2023/10/30,上市,,RWSCCA
06426T　技嘉統一38售03,TW24Z06426T0,2024/02/20,上市,,RWSCPE
064277　鴻海元富37購02,TW23Z0642777,2023/10/30,上市,,RWSCCA
064278　鴻海元富3A購01,TW23Z0642785,2023/10/30,上市,,RWSCCA
06427T　奇鋐統一38售03,TW24Z06427T8,2024/02/20,上市,,RWSCPE
064280　義隆元富37購01,TW23Z0642801,2023/10/30,上市,,RWSCCA
064281　義隆元富37購02,TW23Z0642819,2023/10/30,上市,,RWSCCA
064286　材料元富37購01,TW23Z0642868,2023/10/30,上市,,RWSCCA
064287　祥碩元富37購01,TW23Z0642876,2023/10/30,上市,,RWSCCA
064288　亞翔元富37購02,TW23Z0642884,2023/10/30,上市,,RWSCCA
06428T　緯創統一38售01,TW24Z06428T6,2024/02/20,上市,,RWSCPE
064292　臺股指元富39購04,TW23Z0642926,2023/10/30,上市,,RWICCE
064293　川湖永豐38購02,TW23Z0642934,2023/10/31,上市,,RWSCCA
064294　聯陽永豐37購02,TW23Z0642942,2023/10/31,上市,,RWSCCA
064295　中砂第一38購01,TW23Z0642959,2023/10/31,上市,,RWSCCA
064296　台達電第一37購01,TW23Z0642967,2023/10/31,上市,,RWSCCA
06429T　緯創統一3C售07,TW24Z06429T4,2024/02/20,上市,,RWSCPE
064300　美時元富37購01,TW23Z0643007,2023/10/31,上市,,RWSCCA
064301　聯陽元富37購02,TW23Z0643015,2023/10/31,上市,,RWSCCA
064302　聯鈞元富37購01,TW23Z0643023,2023/10/31,上市,,RWSCCA
064303　聯鈞元富37購02,TW23Z0643031,2023/10/31,上市,,RWSCCA
064305　台灣50台新37購01,TW23Z0643056,2023/10/31,上市,,RWBCCE
06430T　華泰國票39售03,TW24Z06430T2,2024/02/20,上市,,RWSCPE
064310　T50反1中信3A購02,TW23Z0643106,2023/10/31,上市,,RWBCCE
064313　美時中信38購01,TW23Z0643130,2023/10/31,上市,,RWSCCE
064315　微星中信37購01,TW23Z0643155,2023/10/31,上市,,RWSCCE
064316　材料中信3A購01,TW23Z0643163,2023/10/31,上市,,RWSCCE
064318　旺宏兆豐3A購02,TW23Z0643189,2023/10/31,上市,,RWSCCA
06431T　台積電國票38售09,TW24Z06431T0,2024/02/20,上市,,RWSCPE
064320　偉詮電兆豐37購01,TW23Z0643205,2023/10/31,上市,,RWSCCA
064324　矽格兆豐37購01,TW23Z0643247,2023/10/31,上市,,RWSCCA
064325　台積電國泰37購02,TW23Z0643254,2023/10/31,上市,,RWSCCA
064326　金像電國泰37購01,TW23Z0643262,2023/10/31,上市,,RWSCCA
064327　技嘉國泰37購01,TW23Z0643270,2023/10/31,上市,,RWSCCA
064328　聯發科國泰37購02,TW23Z0643288,2023/10/31,上市,,RWSCCA
064329　奇鋐國泰37購01,TW23Z0643296,2023/10/31,上市,,RWSCCA
06432T　台積電國票38售10,TW24Z06432T8,2024/02/20,上市,,RWSCPE
064330　欣興國泰37購01,TW23Z0643304,2023/10/31,上市,,RWSCCA
064331　啟碁國泰37購01,TW23Z0643312,2023/10/31,上市,,RWSCCA
064332　台積電統一3A購07,TW23Z0643320,2023/10/31,上市,,RWSCCA
064333　技嘉統一37購04,TW23Z0643338,2023/10/31,上市,,RWSCCA
064334　技嘉統一3A購02,TW23Z0643346,2023/10/31,上市,,RWSCCA
064335　技嘉統一3A購03,TW23Z0643353,2023/10/31,上市,,RWSCCA
064336　台光電統一37購03,TW23Z0643361,2023/10/31,上市,,RWSCCA
064337　漢翔統一3A購01,TW23Z0643379,2023/10/31,上市,,RWSCCA
064338　聯陽統一3A購01,TW23Z0643387,2023/10/31,上市,,RWSCCA
064339　虹堡統一39購01,TW23Z0643395,2023/10/31,上市,,RWSCCA
06433T　台積電國票39售04,TW24Z06433T6,2024/02/20,上市,,RWSCPE
064343　鴻海群益39購02,TW23Z0643437,2023/10/31,上市,,RWSCCA
06434T　王品國票39售02,TW24Z06434T4,2024/02/20,上市,,RWSCPE
064356　晶豪科群益37購01,TW23Z0643569,2023/10/31,上市,,RWSCCA
064359　奇鋐群益39購02,TW23Z0643593,2023/10/31,上市,,RWSCCA
06435T　臺股指國票38售13,TW24Z06435T1,2024/02/20,上市,,RWICPE
064369　香港2X元大37購01,TW23Z0643692,2023/10/31,上市,,RWBCCA
06436T　臺股指國票38售14,TW24Z06436T9,2024/02/20,上市,,RWICPE
064371　元債2X元大38購03,TW23Z0643718,2023/10/31,上市,,RWBCCA
064372　美債2X元大37購01,TW23Z0643726,2023/10/31,上市,,RWBCCA
064373　美債2X元大38購01,TW23Z0643734,2023/10/31,上市,,RWBCCA
06437T　臺股指國票39售07,TW24Z06437T7,2024/02/20,上市,,RWICPE
06438T　台灣50中信38售03,TW24Z06438T5,2024/02/20,上市,,RWBCPE
064394　義隆元大37購01,TW23Z0643940,2023/10/31,上市,,RWSCCA
064395　義隆元大37購02,TW23Z0643957,2023/10/31,上市,,RWSCCA
064398　長榮元大38購04,TW23Z0643981,2023/10/31,上市,,RWSCCA
064399　長榮元大39購02,TW23Z0643999,2023/10/31,上市,,RWSCCA
06439T　華泰中信3A售01,TW24Z06439T3,2024/02/20,上市,,RWSCPE
064401　大立光元大38購04,TW23Z0644013,2023/10/31,上市,,RWSCCA
064402　大立光元大39購04,TW23Z0644021,2023/10/31,上市,,RWSCCA
06440T　台積電中信38售05,TW24Z06440T1,2024/02/20,上市,,RWSCPE
06441T　矽統中信38售02,TW24Z06441T9,2024/02/20,上市,,RWSCPE
064420　技嘉國票37購01,TW23Z0644203,2023/10/31,上市,,RWSCCA
064423　瑞昱國票37購01,TW23Z0644237,2023/10/31,上市,,RWSCCA
064424　偉詮電國票37購01,TW23Z0644245,2023/10/31,上市,,RWSCCA
064426　大立光國票37購01,TW23Z0644260,2023/10/31,上市,,RWSCCA
064429　佳必琪國票37購01,TW23Z0644294,2023/10/31,上市,,RWSCCA
06442T　技嘉中信38售05,TW24Z06442T7,2024/02/20,上市,,RWSCPE
064430　美時凱基37購03,TW23Z0644302,2023/10/31,上市,,RWSCCA
064434　台積電凱基37購06,TW23Z0644344,2023/10/31,上市,,RWSCCA
064435　台積電凱基43購01,TW23Z0644351,2023/10/31,上市,,RWSCCA
064436　台積電凱基43購02,TW23Z0644369,2023/10/31,上市,,RWSCCA
064437　台積電凱基43購03,TW23Z0644377,2023/10/31,上市,,RWSCCA
064439　鴻準凱基37購01,TW23Z0644393,2023/10/31,上市,,RWSCCA
06443T　健鼎中信38售02,TW24Z06443T5,2024/02/20,上市,,RWSCPE
064446　大立光凱基38購02,TW23Z0644468,2023/10/31,上市,,RWSCCA
06444T　創意中信38售04,TW24Z06444T3,2024/02/20,上市,,RWSCPE
064451　創意凱基37購03,TW23Z0644518,2023/10/31,上市,,RWSCCA
06445T　臺股指中信39售17,TW24Z06445T0,2024/02/20,上市,,RWICPE
064461　臺股指凱基39購09,TW23Z0644617,2023/10/31,上市,,RWICCE
064462　臺股指凱基3A購12,TW23Z0644625,2023/10/31,上市,,RWICCE
064463　川湖富邦37購01,TW23Z0644633,2023/10/31,上市,,RWSCCA
06446T　臺股指中信39售18,TW24Z06446T8,2024/02/20,上市,,RWICPE
064471　臺股指富邦37購03,TW23Z0644716,2023/10/31,上市,,RWICCE
064472　臺股指富邦37購04,TW23Z0644724,2023/10/31,上市,,RWICCE
064473　臺股指富邦3A購02,TW23Z0644732,2023/10/31,上市,,RWICCE
064474　緯創第一37購01,TW23Z0644740,2023/11/01,上市,,RWSCCA
064476　緯創兆豐3A購01,TW23Z0644765,2023/11/01,上市,,RWSCCA
064477　緯創兆豐3A購02,TW23Z0644773,2023/11/01,上市,,RWSCCA
06447T　台灣50台新38售02,TW24Z06447T6,2024/02/20,上市,,RWBCPE
064482　緯創中信37購01,TW23Z0644823,2023/11/01,上市,,RWSCCE
064483　緯創中信37購02,TW23Z0644831,2023/11/01,上市,,RWSCCE
064484　緯創中信37購03,TW23Z0644849,2023/11/01,上市,,RWSCCE
064485　緯創中信39購01,TW23Z0644856,2023/11/01,上市,,RWSCCE
064486　緯創中信3A購01,TW23Z0644864,2023/11/01,上市,,RWSCCE
064487　美時永豐37購03,TW23Z0644872,2023/11/01,上市,,RWSCCA
064488　美時永豐3A購01,TW23Z0644880,2023/11/01,上市,,RWSCCA
06448T　台積電台新38售02,TW24Z06448T4,2024/02/20,上市,,RWSCPE
064491　緯創永豐37購01,TW23Z0644914,2023/11/01,上市,,RWSCCA
064492　緯創永豐37購02,TW23Z0644922,2023/11/01,上市,,RWSCCA
064493　緯創永豐37購03,TW23Z0644930,2023/11/01,上市,,RWSCCA
064494　材料永豐37購03,TW23Z0644948,2023/11/01,上市,,RWSCCA
064495　長榮國泰37購01,TW23Z0644955,2023/11/01,上市,,RWSCCA
064496　緯創國泰37購01,TW23Z0644963,2023/11/01,上市,,RWSCCA
064497　緯創國泰37購02,TW23Z0644971,2023/11/01,上市,,RWSCCA
064498　緯創國泰37購03,TW23Z0644989,2023/11/01,上市,,RWSCCA
064499　美時統一39購02,TW23Z0644997,2023/11/01,上市,,RWSCCA
06449T　台積電國泰3A售05,TW24Z06449T2,2024/02/20,上市,,RWSCPE
064500　美時統一3A購02,TW23Z0645002,2023/11/01,上市,,RWSCCA
064501　聯電統一3A購03,TW23Z0645010,2023/11/01,上市,,RWSCCA
064502　台積電統一3A購08,TW23Z0645028,2023/11/01,上市,,RWSCCA
064503　台積電統一3C購01,TW23Z0645036,2023/11/01,上市,,RWSCCA
064504　毅嘉統一3A購01,TW23Z0645044,2023/11/01,上市,,RWSCCA
064505　一詮統一3A購03,TW23Z0645051,2023/11/01,上市,,RWSCCA
064506　長榮統一39購04,TW23Z0645069,2023/11/01,上市,,RWSCCA
064507　文曄統一39購03,TW23Z0645077,2023/11/01,上市,,RWSCCA
064509　緯創統一37購02,TW23Z0645093,2023/11/01,上市,,RWSCCA
06450T　台積電國泰3A售06,TW24Z06450T0,2024/02/20,上市,,RWSCPE
064510　緯創統一39購01,TW23Z0645101,2023/11/01,上市,,RWSCCA
064511　緯創統一39購02,TW23Z0645119,2023/11/01,上市,,RWSCCA
064512　緯創統一3A購01,TW23Z0645127,2023/11/01,上市,,RWSCCA
064513　緯創統一3A購02,TW23Z0645135,2023/11/01,上市,,RWSCCA
064514　緯創統一3A購03,TW23Z0645143,2023/11/01,上市,,RWSCCA
064515　緯創統一3A購04,TW23Z0645150,2023/11/01,上市,,RWSCCA
064516　緯創統一3C購01,TW23Z0645168,2023/11/01,上市,,RWSCCA
064517　緯創統一43購01,TW23Z0645176,2023/11/01,上市,,RWSCCA
064518　緯創統一44購01,TW23Z0645184,2023/11/01,上市,,RWSCCA
064519　緯創統一44購02,TW23Z0645192,2023/11/01,上市,,RWSCCA
06451T　臺股指富邦39售07,TW24Z06451T8,2024/02/20,上市,,RWICPE
064520　虹堡統一39購02,TW23Z0645200,2023/11/01,上市,,RWSCCA
064521　穎崴統一3A購01,TW23Z0645218,2023/11/01,上市,,RWSCCA
064528　慧洋富邦37購02,TW23Z0645283,2023/11/01,上市,,RWSCCA
06452T　台灣50元大38售14,TW24Z06452T6,2024/02/20,上市,,RWBCPE
064534　緯創台新37購01,TW23Z0645341,2023/11/01,上市,,RWSCCE
064538　美債2X凱基37購01,TW23Z0645382,2023/11/01,上市,,RWBCCA
064539　美債2X凱基39購01,TW23Z0645390,2023/11/01,上市,,RWBCCA
06453T　聯電元大3A售01,TW24Z06453T4,2024/02/20,上市,,RWSCPE
064546　台積電凱基37購07,TW23Z0645465,2023/11/01,上市,,RWSCCA
064547　台積電凱基37購08,TW23Z0645473,2023/11/01,上市,,RWSCCA
064548　台積電凱基37購09,TW23Z0645481,2023/11/01,上市,,RWSCCA
06454T　台積電元大38售15,TW24Z06454T2,2024/02/20,上市,,RWSCPE
064551　聯發科凱基37購05,TW23Z0645515,2023/11/01,上市,,RWSCCA
064554　長榮凱基39購02,TW23Z0645549,2023/11/01,上市,,RWSCCA
064556　晶豪科凱基3A購01,TW23Z0645564,2023/11/01,上市,,RWSCCA
06455T　台積電元大38售16,TW24Z06455T9,2024/02/20,上市,,RWSCPE
064566　緯創凱基37購01,TW23Z0645663,2023/11/01,上市,,RWSCCA
064567　緯創凱基37購02,TW23Z0645671,2023/11/01,上市,,RWSCCA
064568　緯創凱基39購01,TW23Z0645689,2023/11/01,上市,,RWSCCA
064569　緯創凱基3A購04,TW23Z0645697,2023/11/01,上市,,RWSCCA
06456T　金像電元大38售12,TW24Z06456T7,2024/02/20,上市,,RWSCPE
064570　玉晶光凱基37購02,TW23Z0645705,2023/11/01,上市,,RWSCCA
06457T　創意元大38售10,TW24Z06457T5,2024/02/20,上市,,RWSCPE
064580　美時國票37購02,TW23Z0645804,2023/11/01,上市,,RWSCCA
064582　華通國票37購01,TW23Z0645820,2023/11/01,上市,,RWSCCA
064585　長榮國票37購01,TW23Z0645853,2023/11/01,上市,,RWSCCA
064589　晟銘電國票37購01,TW23Z0645895,2023/11/01,上市,,RWSCCA
06458T　創意元大38售11,TW24Z06458T3,2024/02/20,上市,,RWSCPE
064597　道瓊反群益37購01,TW23Z0645978,2023/11/01,上市,,RWBCCA
064598　道瓊反群益3A購01,TW23Z0645986,2023/11/01,上市,,RWBCCA
064599　宏泰群益3A購01,TW23Z0645994,2023/11/01,上市,,RWSCCA
06459T　台灣50群益38售03,TW24Z06459T1,2024/02/20,上市,,RWBCPE
064601　美時群益37購01,TW23Z0646018,2023/11/01,上市,,RWSCCA
064609　台積電群益37購05,TW23Z0646091,2023/11/01,上市,,RWSCCA
06460T　台灣50群益38售04,TW24Z06460T9,2024/02/20,上市,,RWBCPE
064613　台光電群益37購02,TW23Z0646133,2023/11/01,上市,,RWSCCA
064617　雲品群益3A購01,TW23Z0646174,2023/11/01,上市,,RWSCCA
064619　欣興群益37購03,TW23Z0646190,2023/11/01,上市,,RWSCCA
06461T　台灣50群益38售05,TW24Z06461T7,2024/02/20,上市,,RWBCPE
064624　緯創群益37購01,TW23Z0646240,2023/11/01,上市,,RWSCCA
064625　緯創群益3C購01,TW23Z0646257,2023/11/01,上市,,RWSCCA
064626　玉晶光群益37購02,TW23Z0646265,2023/11/01,上市,,RWSCCA
064627　創意群益37購01,TW23Z0646273,2023/11/01,上市,,RWSCCA
064628　承業醫群益37購01,TW23Z0646281,2023/11/01,上市,,RWSCCA
064629　台耀群益39購01,TW23Z0646299,2023/11/01,上市,,RWSCCA
06462T　金像電群益3A售05,TW24Z06462T5,2024/02/20,上市,,RWSCPE
064630　材料群益37購04,TW23Z0646307,2023/11/01,上市,,RWSCCA
064633　虹堡群益37購01,TW23Z0646331,2023/11/01,上市,,RWSCCA
064636　緯穎群益37購05,TW23Z0646364,2023/11/01,上市,,RWSCCA
064639　台積電元富44購02,TW23Z0646398,2023/11/01,上市,,RWSCCA
06463T　技嘉群益38售15,TW24Z06463T3,2024/02/20,上市,,RWSCPE
064644　緯創元富3A購01,TW23Z0646448,2023/11/01,上市,,RWSCCA
064645　緯創元富44購01,TW23Z0646455,2023/11/01,上市,,RWSCCA
064646　緯創元富4A購01,TW23Z0646463,2023/11/01,上市,,RWSCCA
064649　材料元富3A購01,TW23Z0646497,2023/11/01,上市,,RWSCCA
06464T　創意群益3A售03,TW24Z06464T1,2024/02/20,上市,,RWSCPE
064651　虹堡元富37購01,TW23Z0646513,2023/11/01,上市,,RWSCCA
064653　台灣50元大37購07,TW23Z0646539,2023/11/01,上市,,RWBCCA
064654　台灣50元大37購08,TW23Z0646547,2023/11/01,上市,,RWBCCA
064655　台灣50元大37購09,TW23Z0646554,2023/11/01,上市,,RWBCCA
064656　台灣50元大37購10,TW23Z0646562,2023/11/01,上市,,RWBCCA
064657　台灣50元大37購11,TW23Z0646570,2023/11/01,上市,,RWBCCA
064658　T50正2元大39購01,TW23Z0646588,2023/11/01,上市,,RWBCCA
06465T　晶相光群益3A售01,TW24Z06465T8,2024/02/20,上市,,RWSCPE
06466T　臺股指群益42售02,TW24Z06466T6,2024/02/20,上市,,RWICPE
06467T　技嘉永豐38售07,TW24Z06467T4,2024/02/21,上市,,RWSCPE
06468T　緯創永豐38售06,TW24Z06468T2,2024/02/21,上市,,RWSCPE
06469T　創意永豐38售05,TW24Z06469T0,2024/02/21,上市,,RWSCPE
064700　台積電中信37購01,TW23Z0647008,2023/11/02,上市,,RWSCCE
064701　旺宏中信38購01,TW23Z0647016,2023/11/02,上市,,RWSCCE
064702　緯創中信3A購02,TW23Z0647024,2023/11/02,上市,,RWSCCE
064703　元債2X永豐37購01,TW23Z0647032,2023/11/02,上市,,RWBCCA
064704　儲能永豐37購01,TW23Z0647040,2023/11/02,上市,,RWBCCA
064705　光寶科永豐38購01,TW23Z0647057,2023/11/02,上市,,RWSCCA
064706　台積電永豐37購02,TW23Z0647065,2023/11/02,上市,,RWSCCA
064708　聯發科永豐39購02,TW23Z0647081,2023/11/02,上市,,RWSCCA
06470T　定穎控永豐38售01,TW24Z06470T8,2024/02/21,上市,,RWSCPE
064711　臺股指永豐39購03,TW23Z0647115,2023/11/02,上市,,RWICCE
064712　台積電兆豐39購01,TW23Z0647123,2023/11/02,上市,,RWSCCA
064714　聯發科兆豐37購01,TW23Z0647149,2023/11/02,上市,,RWSCCA
064715　中砂統一3B購01,TW23Z0647156,2023/11/02,上市,,RWSCCA
064716　美時統一39購03,TW23Z0647164,2023/11/02,上市,,RWSCCA
064717　美時統一3A購03,TW23Z0647172,2023/11/02,上市,,RWSCCA
064718　美時統一3B購01,TW23Z0647180,2023/11/02,上市,,RWSCCA
064719　美時統一3B購02,TW23Z0647198,2023/11/02,上市,,RWSCCA
06471T　台灣50凱基38售08,TW24Z06471T6,2024/02/21,上市,,RWBCPE
064720　美時統一45購01,TW23Z0647206,2023/11/02,上市,,RWSCCA
064721　鴻海統一38購04,TW23Z0647214,2023/11/02,上市,,RWSCCA
064722　凌陽統一41購01,TW23Z0647222,2023/11/02,上市,,RWSCCA
064723　仲琦統一41購01,TW23Z0647230,2023/11/02,上市,,RWSCCA
064724　聯發科統一3B購03,TW23Z0647248,2023/11/02,上市,,RWSCCA
064725　緯創統一39購03,TW23Z0647255,2023/11/02,上市,,RWSCCA
064727　美債2X元富39購01,TW23Z0647271,2023/11/02,上市,,RWBCCA
064729　美時元富38購01,TW23Z0647297,2023/11/02,上市,,RWSCCA
06472T　台積電凱基38售18,TW24Z06472T4,2024/02/21,上市,,RWSCPE
064732　聯發科元富37購05,TW23Z0647321,2023/11/02,上市,,RWSCCA
064733　聯發科元富37購06,TW23Z0647339,2023/11/02,上市,,RWSCCA
064734　聯發科元富44購01,TW23Z0647347,2023/11/02,上市,,RWSCCA
064735　創意元富4B購01,TW23Z0647354,2023/11/02,上市,,RWSCCA
064737　祥碩元富37購02,TW23Z0647370,2023/11/02,上市,,RWSCCA
06473T　愛普凱基38售04,TW24Z06473T2,2024/02/21,上市,,RWSCPE
064743　欣興第一39購01,TW23Z0647438,2023/11/02,上市,,RWSCCA
06474T　臺股指凱基42售01,TW24Z06474T0,2024/02/21,上市,,RWICPE
06475T　材料國票39售03,TW24Z06475T7,2024/02/21,上市,,RWSCPE
06476T　台積電富邦39售04,TW24Z06476T5,2024/02/21,上市,,RWSCPE
06477T　臺股指富邦39售08,TW24Z06477T3,2024/02/21,上市,,RWICPE
06478T　台積電統一39售08,TW24Z06478T1,2024/02/21,上市,,RWSCPE
064794　滬深2X國票37購01,TW23Z0647941,2023/11/02,上市,,RWBCCA
06479T　金像電統一3C售04,TW24Z06479T9,2024/02/21,上市,,RWSCPE
064803　聯發科國票37購01,TW23Z0648030,2023/11/02,上市,,RWSCCA
06480T　緯創統一3C售08,TW24Z06480T7,2024/02/21,上市,,RWSCPE
064812　鴻海國泰37購02,TW23Z0648121,2023/11/02,上市,,RWSCCA
064813　鴻海國泰37購03,TW23Z0648139,2023/11/02,上市,,RWSCCA
064814　微星國泰37購01,TW23Z0648147,2023/11/02,上市,,RWSCCA
064815　漢唐國泰37購01,TW23Z0648154,2023/11/02,上市,,RWSCCA
064817　聯發科富邦39購01,TW23Z0648170,2023/11/02,上市,,RWSCCA
064818　聯發科富邦39購02,TW23Z0648188,2023/11/02,上市,,RWSCCA
064819　聯發科富邦39購03,TW23Z0648196,2023/11/02,上市,,RWSCCA
06481T　創意統一38售10,TW24Z06481T5,2024/02/21,上市,,RWSCPE
064820　飛宏富邦37購01,TW23Z0648204,2023/11/02,上市,,RWSCCA
064825　虹堡富邦3B購01,TW23Z0648253,2023/11/02,上市,,RWSCCA
064826　龍德船富邦39購01,TW23Z0648261,2023/11/02,上市,,RWSCCA
